Employee_ID,Salary,Bonus,Overtime,Attendance,Experience,Leaves,Tax,Net_Pay,anomaly,Validation_Flag,Total_Pay,Pay_Deviation,Tax_Ratio,Attendance_Ratio,Risk_Score,Fraud_Label,Country_India,Country_UAE,Country_UK,Country_USA,Department_HR,Department_IT,Department_Ops,Department_Sales,Anomaly,Cluster,Decision
150,173190,32371,12411,28,8,6,34638.0,183334.0,1,Valid,217972,-34638.0,0.2,0.9333333333333333,0.41383393960390324,0,True,False,False,False,False,False,False,True,1,2,Approve
151,98682,38210,16469,30,15,1,19736.4,133624.6,1,Valid,153361,-19736.399999999994,0.2,1.0,0.6111761010113294,0,True,False,False,False,False,False,False,False,1,1,Approve
152,121713,40712,7749,21,16,7,24342.600000000002,145831.4,1,Valid,170174,-24342.600000000006,0.2,0.7,0.5123439566849884,0,True,False,False,False,False,True,False,False,1,2,Approve
153,134060,8936,4142,21,18,1,26812.0,120326.0,1,Valid,147138,-26812.0,0.2,0.7,0.3051976726838729,0,True,False,False,False,True,False,False,False,1,2,Approve
154,165486,38166,16070,28,12,3,36406.92,183315.08000000002,1,Valid,219722,-36406.919999999984,0.22,0.9333333333333333,0.4537055944309488,0,False,False,True,False,False,True,False,False,1,2,Approve
155,113030,30727,14187,20,23,1,22606.0,135338.0,1,Valid,157944,-22606.0,0.2,0.6666666666666666,0.5056029372732902,0,True,False,False,False,False,False,True,False,1,3,Approve
156,150360,33368,7087,25,4,6,45108.0,145707.0,1,Valid,190815,-45108.0,0.3,0.8333333333333334,0.3936246342112264,0,False,False,False,False,False,False,False,True,1,2,Approve
157,115973,7995,15635,20,22,4,5798.650000000001,133804.35,1,Valid,139603,-5798.649999999994,0.05,0.6666666666666666,0.41414643925741335,0,False,True,False,False,False,False,True,False,1,0,Approve
158,165009,44097,15807,30,16,8,33001.8,191911.2,1,Valid,224913,-33001.79999999999,0.2,1.0,0.4845448430085632,0,True,False,False,False,False,False,False,True,1,2,Approve
159,66731,39984,10197,22,23,4,14680.82,102231.18,1,Valid,116912,-14680.820000000007,0.22,0.7333333333333333,0.7451117771350646,0,False,False,True,False,False,False,False,True,1,3,Approve
160,199737,49291,12271,19,11,7,43942.14,217356.86,1,Valid,261299,-43942.140000000014,0.22,0.6333333333333333,0.4436071333803952,0,False,False,True,False,False,False,True,False,1,2,Approve
161,178572,31563,17187,23,22,1,35714.4,191607.6,1,Valid,227322,-35714.399999999994,0.2,0.7666666666666667,0.4214746992809623,0,True,False,False,False,False,False,True,False,1,2,Approve
162,144360,27150,14724,23,24,2,7218.0,179016.0,1,Valid,186234,-7218.0,0.05,0.7666666666666667,0.4778470490440565,0,False,True,False,False,False,True,False,False,1,0,Approve
163,31750,27061,9261,25,22,5,6350.0,61722.0,1,Valid,68072,-6350.0,0.2,0.8333333333333334,1.011631496062992,0,True,False,False,False,False,False,True,False,1,1,Review
164,95018,34178,13479,25,7,6,20903.96,121771.04000000001,1,Valid,142675,-20903.959999999992,0.22,0.8333333333333334,0.5709045864994001,0,False,False,True,False,False,True,False,False,1,1,Approve
165,165099,40336,15804,18,24,9,41274.75,179964.25,1,Valid,221239,-41274.75,0.25,0.6,0.4534544424860235,0,False,False,False,True,False,True,False,False,1,2,Approve
166,166817,5160,12333,22,15,7,50045.1,134264.9,1,Valid,184310,-50045.100000000006,0.3,0.7333333333333333,0.2760112578454234,0,False,False,False,False,False,True,False,False,1,2,Approve
167,116984,20648,12827,19,17,2,25736.48,124722.52,1,Valid,150459,-25736.479999999996,0.22,0.6333333333333333,0.423340422621897,0,False,False,True,False,False,False,False,True,1,3,Approve
168,137983,45835,9600,27,15,6,27596.600000000002,165821.4,1,Valid,193418,-27596.600000000006,0.2,0.9,0.5142692940434691,0,True,False,False,False,False,False,False,True,1,2,Approve
169,58451,41672,11932,29,10,7,17535.3,94519.7,1,Valid,112055,-17535.300000000003,0.3,0.9666666666666667,0.8315394090776891,0,False,False,False,False,False,False,True,False,1,1,Review
170,123743,8573,16648,22,4,9,24748.600000000002,124215.4,1,Valid,148964,-24748.600000000006,0.2,0.7333333333333333,0.3692186224675335,0,True,False,False,False,False,False,False,True,1,2,Approve
171,101474,39593,12040,27,22,5,20294.800000000003,132812.2,1,Valid,153107,-20294.79999999999,0.20000000000000004,0.9,0.5843157853243195,0,True,False,False,False,False,False,True,False,1,1,Approve
172,42150,18786,19477,29,17,3,10537.5,69875.5,1,Valid,80413,-10537.5,0.25,0.9666666666666667,0.814238434163701,0,False,False,False,True,False,False,False,True,1,1,Review
173,43406,33500,16127,26,4,5,13021.8,80011.2,1,Valid,93033,-13021.800000000003,0.3,0.8666666666666667,0.9731709901856886,0,False,False,False,False,True,False,False,False,1,1,Review
174,180853,14815,12473,21,22,8,54255.9,153885.1,1,Valid,208141,-54255.899999999994,0.3,0.7,0.3087227195567671,0,False,False,False,False,True,False,False,False,1,2,Approve
175,146047,26966,16709,25,23,2,36511.75,153210.25,1,Valid,189722,-36511.75,0.25,0.8333333333333334,0.42289245927680813,0,False,False,False,True,False,False,True,False,1,2,Approve
176,153971,18794,1206,18,22,1,33873.62,140097.38,1,Valid,173971,-33873.619999999995,0.22000000000000003,0.6,0.324142948996889,0,False,False,True,False,False,False,False,True,1,2,Approve
177,133157,36423,9696,25,11,4,26631.4,152644.6,1,Valid,179276,-26631.399999999994,0.2,0.8333333333333334,0.4751637540647507,0,True,False,False,False,False,False,False,True,1,2,Approve
178,48325,38944,13714,23,4,6,2416.25,98566.75,1,Valid,100983,-2416.25,0.05,0.7666666666666667,1.0193859286083808,0,False,True,False,False,False,True,False,False,1,0,Review
179,124415,26302,1440,25,12,2,24883.0,127274.0,1,Valid,152157,-24883.0,0.2,0.8333333333333334,0.39492826427681543,0,True,False,False,False,False,False,False,False,1,1,Approve
180,170508,26264,9147,23,23,4,34101.6,171817.4,1,Valid,205919,-34101.600000000006,0.19999999999999998,0.7666666666666667,0.38001102587561875,0,True,False,False,False,False,False,True,False,1,2,Approve
181,47669,24604,16267,28,10,3,10487.18,78052.82,1,Valid,88540,-10487.179999999993,0.22,0.9333333333333333,0.8000492143741216,0,False,False,True,False,False,False,False,False,1,1,Review
182,157385,32835,8746,20,14,6,31477.0,167489.0,1,Valid,198966,-31477.0,0.2,0.6666666666666666,0.41938240620135336,0,True,False,False,False,False,False,False,False,1,2,Approve
183,102010,12820,5136,29,18,1,25502.5,238090.1395032044,1,Valid,119966,118124.13950320441,0.25,0.9666666666666667,0.7655704524160507,1,False,False,False,True,False,False,True,False,1,1,Approve
184,162915,6499,11446,28,6,6,40728.75,140131.25,1,Valid,180860,-40728.75,0.25,0.9333333333333333,0.29507887548721723,0,False,False,False,True,False,False,False,True,1,2,Approve
185,80812,28814,12331,25,5,1,24243.6,97713.4,1,Valid,121957,-24243.600000000006,0.3,0.8333333333333334,0.5511424045933772,0,False,False,False,False,False,False,True,False,1,1,Approve
186,46059,29089,13188,22,2,2,2302.9500000000003,86033.05,1,Valid,88336,-2302.949999999997,0.05,0.7333333333333333,0.8988887079615275,0,False,True,False,False,False,False,False,False,1,0,Review
187,116269,12626,5819,29,13,4,23253.800000000003,325461.62480018626,1,Valid,134714,190747.62480018626,0.20000000000000004,0.9666666666666667,0.8982152374240414,1,True,False,False,False,False,False,False,True,1,1,Review
188,55395,37746,8069,27,23,6,11079.0,90131.0,1,Valid,101210,-11079.0,0.2,0.9,0.804375846195505,0,True,False,False,False,True,False,False,False,1,1,Review
189,50202,21137,12769,22,14,5,11044.44,73063.56,1,Valid,84108,-11044.440000000002,0.22,0.7333333333333333,0.6813387514441656,0,False,False,True,False,False,False,True,False,1,3,Approve
190,174345,26260,18420,29,3,6,43586.25,175438.75,1,Valid,219025,-43586.25,0.25,0.9666666666666667,0.39382617798044106,0,False,False,False,True,False,False,True,False,1,2,Approve
191,133235,41476,5560,24,23,5,6661.75,173609.25,1,Valid,180271,-6661.75,0.05,0.8,0.5279481742785304,0,False,True,False,False,False,False,False,True,1,0,Approve
192,75510,31283,12853,23,11,0,22653.0,96993.0,1,Valid,119646,-22653.0,0.3,0.7666666666666667,0.6021321679247782,0,False,False,False,False,True,False,False,False,1,3,Approve
193,117945,6769,10459,26,22,4,29486.25,105686.75,1,Valid,135173,-29486.25,0.25,0.8666666666666667,0.3183799652380347,0,False,False,False,True,True,False,False,False,1,1,Approve
194,100649,47278,3629,24,23,0,30194.699999999997,121361.3,1,Valid,151556,-30194.699999999997,0.3,0.8,0.5604456080040536,0,False,False,False,False,False,False,False,True,1,1,Approve
195,136723,20634,11657,20,4,6,30079.06,138934.94,1,Valid,169014,-30079.059999999998,0.22,0.6666666666666666,0.39079878294069026,0,False,False,True,False,False,True,False,False,1,2,Approve
196,32881,44499,5314,28,13,3,7233.82,75460.18,1,Valid,82694,-7233.820000000007,0.22,0.9333333333333333,1.2783021805906145,0,False,False,True,False,False,False,True,False,1,1,Review
197,75913,15965,18840,28,8,4,15182.6,95535.4,1,Valid,110718,-15182.600000000006,0.2,0.9333333333333333,0.536121876358463,0,True,False,False,False,False,False,True,False,1,1,Approve
198,141860,32566,8662,29,8,0,7093.0,175995.0,1,Valid,183088,-7093.0,0.05,0.9666666666666667,0.4823311715776117,0,False,True,False,False,False,False,False,False,1,0,Approve
199,114785,38143,17754,22,23,7,34435.5,136246.5,1,Valid,170682,-34435.5,0.3,0.7333333333333333,0.5354127281439212,0,False,False,False,False,False,False,False,True,1,2,Approve
200,92457,24420,7629,26,13,3,23114.25,101391.75,1,Valid,124506,-23114.25,0.25,0.8666666666666667,0.4593943671111977,0,False,False,False,True,False,False,False,False,1,1,Approve
201,196415,30236,11324,28,23,2,43211.3,194763.7,1,Valid,237975,-43211.29999999999,0.22,0.9333333333333333,0.37634961688262103,0,False,False,True,False,False,False,False,False,1,2,Approve
202,169728,11218,17558,30,10,0,33945.6,164558.4,1,Valid,198504,-33945.600000000006,0.19999999999999998,1.0,0.3483345116892911,0,True,False,False,False,True,False,False,False,1,2,Approve
203,35741,13495,16494,27,13,3,7148.200000000001,58581.8,1,Valid,65730,-7148.199999999997,0.2,0.9,0.7811963851039423,0,True,False,False,False,False,False,True,False,1,1,Approve
204,177733,38853,19943,19,13,2,53319.9,502109.5059274792,1,Valid,236529,265580.5059274792,0.3,0.6333333333333333,0.9686268266345796,1,False,False,False,False,False,False,False,False,-1,2,Review
205,127091,18073,6692,18,24,7,27960.02,123895.98,1,Valid,151856,-27960.020000000004,0.22,0.6,0.3651367445373787,0,False,False,True,False,True,False,False,False,1,3,Approve
206,58690,16371,9218,28,17,8,2934.5,81344.5,1,Valid,84279,-2934.5,0.05,0.9333333333333333,0.5744956551371614,0,False,True,False,False,False,False,False,True,1,0,Approve
207,62833,22594,11746,25,6,4,13823.26,83349.74,1,Valid,97173,-13823.259999999995,0.22,0.8333333333333334,0.5978756704279599,0,False,False,True,False,False,False,False,False,1,1,Approve
208,132566,16226,15372,25,2,8,39769.799999999996,124394.20000000001,1,Valid,164164,-39769.79999999999,0.3,0.8333333333333334,0.36525398669342063,0,False,False,False,False,False,False,True,False,1,2,Approve
209,101240,15046,19617,19,17,0,30372.0,105531.0,1,Valid,135903,-30372.0,0.3,0.6333333333333333,0.4302923745555116,0,False,False,False,False,False,False,False,False,1,3,Approve
210,136898,48809,12631,30,12,6,30117.56,168220.44,1,Valid,198338,-30117.559999999998,0.22,1.0,0.5389343306695495,0,False,False,True,False,False,False,False,True,1,2,Approve
211,107711,42117,1472,25,23,6,32313.3,118986.7,1,Valid,151300,-32313.300000000003,0.3,0.8333333333333334,0.4919127108651855,0,False,False,False,False,False,False,False,False,1,1,Approve
212,69023,9965,14599,22,6,5,15185.06,78401.94,1,Valid,93587,-15185.059999999998,0.22,0.7333333333333333,0.46196604030540545,0,False,False,True,False,False,False,True,False,1,3,Approve
213,70209,18336,4872,19,5,3,17552.25,75864.75,1,Valid,93417,-17552.25,0.25,0.6333333333333333,0.4494498568559586,0,False,False,False,True,True,False,False,False,1,3,Approve
214,123590,24843,10573,24,5,8,27189.8,131816.2,1,Valid,159006,-27189.79999999999,0.22,0.8,0.4260373816651833,0,False,False,True,False,False,False,True,False,1,2,Approve
215,116612,22373,13691,24,9,2,25654.64,127021.36,1,Valid,152676,-25654.64,0.22,0.8,0.43874479470380406,0,False,False,True,False,True,False,False,False,1,2,Approve
216,110522,11654,11482,20,22,0,33156.6,100501.4,1,Valid,133658,-33156.600000000006,0.3,0.6666666666666666,0.3461448399413691,0,False,False,False,False,False,True,False,False,1,3,Approve
217,141654,36280,4753,18,3,1,42496.2,140190.8,1,Valid,182687,-42496.20000000001,0.3,0.6,0.4094140652575995,0,False,False,False,False,False,False,True,False,1,2,Approve
218,175512,45110,1833,28,23,2,35102.4,187352.6,1,Valid,222455,-35102.399999999994,0.2,0.9333333333333333,0.4261798623455946,0,True,False,False,False,False,False,True,False,1,2,Approve
219,149107,27407,5928,21,20,1,29821.4,152620.6,1,Valid,182442,-29821.399999999994,0.2,0.7,0.3925193317550484,0,True,False,False,False,False,False,False,True,1,2,Approve
220,169032,7358,8645,19,5,5,42258.0,282991.75345869904,1,Valid,185035,97956.75345869904,0.25,0.6333333333333333,0.5350124594018275,1,False,False,False,True,False,False,False,False,1,2,Approve
221,52462,31583,6816,21,7,6,10492.400000000001,80368.6,1,Valid,90861,-10492.399999999994,0.20000000000000004,0.7,0.7393652548511305,0,True,False,False,False,True,False,False,False,1,3,Approve
222,47821,33706,17124,25,12,4,10520.62,88130.38,1,Valid,98651,-10520.619999999995,0.22000000000000003,0.8333333333333334,0.9422369670228561,0,False,False,True,False,True,False,False,False,1,3,Review
223,188330,11360,7256,19,7,4,56499.0,150447.0,1,Valid,206946,-56499.0,0.3,0.6333333333333333,0.2753406254977964,0,False,False,False,False,False,False,False,True,1,2,Approve
224,122889,8743,18764,18,10,6,24577.800000000003,125818.2,1,Valid,150396,-24577.800000000003,0.2,0.6,0.38141623741750685,0,True,False,False,False,False,False,False,True,1,3,Approve
225,118952,12159,10549,28,8,5,23790.4,117869.6,1,Valid,141660,-23790.399999999994,0.2,0.9333333333333333,0.3647620889098124,0,True,False,False,False,False,False,False,False,1,1,Approve
226,183187,37151,15062,20,17,7,45796.75,458230.55068805005,1,Valid,235400,222830.55068805005,0.25,0.6666666666666666,0.8562188649108017,1,False,False,False,True,False,False,False,False,1,2,Review
227,148066,5518,9635,27,5,8,37016.5,126202.5,1,Valid,163219,-37016.5,0.25,0.9,0.29013041481501495,0,False,False,False,True,False,False,True,False,1,2,Approve
228,109364,21652,9940,24,15,1,24060.08,116895.92,1,Valid,140956,-24060.08,0.22000000000000003,0.8,0.42712022237665037,0,False,False,True,False,False,True,False,False,1,1,Approve
229,100077,17925,2401,30,9,1,30023.1,90379.9,1,Valid,120403,-30023.100000000006,0.3,1.0,0.3497733745016337,0,False,False,False,False,False,False,False,False,1,1,Approve
230,70644,10475,13111,29,23,0,17661.0,76569.0,1,Valid,94230,-17661.0,0.25,0.9666666666666667,0.4401506143479984,0,False,False,False,True,False,False,False,True,1,1,Approve
231,92643,41953,11363,23,11,6,18528.600000000002,127430.4,1,Valid,145959,-18528.600000000006,0.2,0.7666666666666667,0.6305842859147479,0,True,False,False,False,False,False,False,False,1,3,Approve
232,43311,42929,12432,23,13,3,12993.3,85678.7,1,Valid,98672,-12993.300000000003,0.3,0.7666666666666667,1.0760501951005519,0,False,False,False,False,True,False,False,False,1,3,Review
233,159466,47348,18390,24,18,8,47839.799999999996,177364.2,1,Valid,225204,-47839.79999999999,0.3,0.8,0.4870346029874707,0,False,False,False,False,False,True,False,False,1,2,Approve
234,60531,14886,9978,25,17,5,12106.2,73288.8,1,Valid,85395,-12106.199999999997,0.2,0.8333333333333334,0.5110511969073698,0,True,False,False,False,False,False,True,False,1,1,Approve
235,44588,16465,17793,20,24,6,11147.0,67699.0,1,Valid,78846,-11147.0,0.25,0.6666666666666666,0.7229209652821387,0,False,False,False,True,True,False,False,False,1,3,Approve
236,79416,16221,18146,20,9,6,15883.2,97899.8,1,Valid,113783,-15883.199999999997,0.2,0.6666666666666666,0.5200732849803567,0,True,False,False,False,True,False,False,False,1,3,Approve
237,173452,29395,909,27,10,7,52035.6,151720.4,1,Valid,203756,-52035.600000000006,0.3,0.9,0.3317737472038374,0,False,False,False,False,False,True,False,False,1,2,Approve
238,178890,7335,760,30,5,3,8944.5,178040.5,1,Valid,186985,-8944.5,0.05,1.0,0.3162510481301359,0,False,True,False,False,False,False,True,False,1,0,Approve
239,191929,41442,5612,25,11,2,9596.45,229386.55,1,Valid,238983,-9596.450000000012,0.05,0.8333333333333334,0.4536905053431216,0,False,True,False,False,False,False,False,True,1,0,Approve
240,51711,9576,3240,29,22,2,11376.42,53150.58,1,Valid,64527,-11376.419999999998,0.22,0.9666666666666667,0.40122167430527345,0,False,False,True,False,False,False,True,False,1,1,Approve
241,166169,5500,530,30,15,9,33233.8,138965.2,1,Valid,172199,-33233.79999999999,0.2,1.0,0.2650828975320306,0,True,False,False,False,False,False,False,False,1,1,Approve
242,146348,31675,9551,30,2,7,29269.600000000002,158304.4,1,Valid,187574,-29269.600000000006,0.2,1.0,0.43066266706753764,0,True,False,False,False,True,False,False,False,1,1,Approve
243,189465,13083,10219,24,21,2,41682.3,171084.7,1,Valid,212767,-41682.29999999999,0.22000000000000003,0.8,0.3146982820045919,0,False,False,True,False,False,False,False,False,1,2,Approve
244,52076,46062,16216,27,20,7,11456.72,102897.28,1,Valid,114354,-11456.720000000001,0.22,0.9,1.0399950841078422,0,False,False,True,False,False,False,False,True,1,1,Review
245,114274,20720,2560,22,24,1,25140.28,112413.72,1,Valid,137554,-25140.28,0.22,0.7333333333333333,0.37436438734970334,0,False,False,True,False,False,False,False,False,1,3,Approve
246,87609,10543,18561,21,24,4,26282.7,90430.3,1,Valid,116713,-26282.699999999997,0.3,0.7,0.4213561392094419,0,False,False,False,False,False,False,True,False,1,3,Approve
247,190389,8276,5103,23,14,4,38077.8,165690.2,1,Valid,203768,-38077.79999999999,0.2,0.7666666666666667,0.2865100399707966,0,True,False,False,False,False,False,False,False,1,2,Approve
248,88480,35635,17921,26,5,6,26544.0,115492.0,1,Valid,142036,-26544.0,0.3,0.8666666666666667,0.6134482368896926,0,False,False,False,False,False,False,False,True,1,1,Approve
249,37044,29180,9465,23,24,4,8149.68,67539.32,1,Valid,75689,-8149.679999999993,0.22,0.7666666666666667,0.9387025159270057,0,False,False,True,False,False,False,False,True,1,3,Review
250,85486,11613,2781,25,6,8,17097.2,82782.8,1,Valid,99880,-17097.199999999997,0.2,0.8333333333333334,0.3546117492922818,0,True,False,False,False,False,False,False,True,1,1,Approve
